id,name,relationship,relative,relativename
Q107677656,Abdullah bin Saud Alanazi,sibling,Q22688693,
Q12231210,Fahd bin Turki Al Saud,father,Q2460829,
Q12231669,Faisal bin Mishaal bin Saud bin Abdulaziz Al Saud,father,Q12243174,
Q183187,Fahd bin Abdulaziz Al Saud,child,Q14514894,
Q183187,Fahd bin Abdulaziz Al Saud,child,Q1951883,
Q183187,Fahd bin Abdulaziz Al Saud,child,Q373425,
Q183187,Fahd bin Abdulaziz Al Saud,child,Q4665291,
Q183187,Fahd bin Abdulaziz Al Saud,child,Q7636760,
Q183187,Fahd bin Abdulaziz Al Saud,father,Q151509,
Q183187,Fahd bin Abdulaziz Al Saud,mother,Q205051,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q12203730,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q12208891,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q12223794,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q12238128,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q12242559,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q12243051,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q124710,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q1975943,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q1998925,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q208301,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q217167,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q244206,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q2460829,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q2602302,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q307463,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q3133541,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q315587,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q317832,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q367825,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q401645,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4115542,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4119087,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4120307,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4120312,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4549135,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4665420,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4702270,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4704127,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q4854440,
Q183187,Fahd bin Abdulaziz Al Saud,sibling,Q5685929,
