item,itemLabel,startDate,endDate
Q217167,Faisal bin Abdulaziz Al Saud,1930-12-19,1960-12-22
Q29578692,Ibrahim bin Abdullah Al Suwaiyel,1960-12-22,1962-03-16
Q217167,Faisal bin Abdulaziz Al Saud,1962-03-16,1975-03-25
Q58156,Saud bin Faisal Al Saud,1975-10-13,2015-04-29
Q623802,Adel al-Jubeir,2015-04-29,2018-12-27
Q16135350,Ibrahim Abdulaziz Al-Assaf,2018-12-27,2019-10-23
Q72099398,Faisal bin Farhan Al Saud,2019-10-23,
